taxon_id,taxon_name,taxon_iconic_taxon_name,taxon_rank,taxon_rank_level,taxon_ancestry,prev_obs_taxon_id,prev_obs_taxon_name,prev_obs_taxon_iconic_taxon_name,prev_obs_taxon_rank,prev_obs_taxon_rank_level,prev_obs_taxon_ancestry,obs_had_species_cid,more_conservative,disagreement,exact_agreement,more_specific_agreement
30825,Calloselasma rhodostoma,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30824,30825,Calloselasma rhodostoma,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30824,true,false,false,true,false
26700,Dendrelaphis caudolineatus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797522/26637,26700,Dendrelaphis caudolineatus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797522/26637,true,false,false,true,false
96225,Bungarus candidus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30436,85553,Serpentes,Reptilia,suborder,37.0,48460/1/2/355675/26036/26172,false,false,false,false,true
29138,Pareas margaritophorus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/85970/29132,29138,Pareas margaritophorus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/85970/29132,true,false,false,true,false
30825,Calloselasma rhodostoma,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30824,30825,Calloselasma rhodostoma,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30824,true,false,false,true,false
30733,Crotalus molossus nigrescens,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/515948,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
58137,Dudleya lanceolata,Plantae,species,10.0,48460/47126/211194/47125/47124/71289/51890/889256/51891,76742,Dudleya verityi,Plantae,species,10.0,48460/47126/211194/47125/47124/71289/51890/889256/51891,true,false,true,false,false
515948,Crotalus molossus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692,515948,Crotalus molossus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692,true,false,false,true,false
339359,Croton torreyanus,Plantae,species,10.0,48460/47126/211194/47125/47124/51820/51821/53165,53165,Croton,Plantae,genus,20.0,48460/47126/211194/47125/47124/51820/51821,false,false,false,false,true
132867,Microtia elva,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/132870,312446,Microtia elva elva,Insecta,subspecies,5.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/132870/132867,true,true,false,false,false
30733,Crotalus molossus nigrescens,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/515948,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
236935,Anas platyrhynchos domesticus,Aves,variety,5.0,48460/1/2/355675/3/6888/6912/6922/6930,6912,Anatidae,Aves,family,30.0,48460/1/2/355675/3/6888,false,false,false,false,true
71032,Crotalus scutulatus scutulatus,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692/30719,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
7449,Certhia,Aves,genus,20.0,48460/1/2/355675/3/7251/7448,7449,Certhia,Aves,genus,20.0,48460/1/2/355675/3/7251/7448,false,false,false,true,false
76737,Dudleya pulverulenta,Plantae,species,10.0,48460/47126/211194/47125/47124/71289/51890/889256/51891,76737,Dudleya pulverulenta,Plantae,species,10.0,48460/47126/211194/47125/47124/71289/51890/889256/51891,true,false,false,true,false
3901,Numenius phaeopus,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3894,342164,Numenius phaeopus phaeopus,Aves,subspecies,5.0,48460/1/2/355675/3/67561/3835/3894/3901,true,true,false,false,false
6924,Anas rubripes,Aves,species,10.0,48460/1/2/355675/3/6888/6912/6922,6924,Anas rubripes,Aves,species,10.0,48460/1/2/355675/3/6888/6912/6922,true,false,false,true,false
76737,Dudleya pulverulenta,Plantae,species,10.0,48460/47126/211194/47125/47124/71289/51890/889256/51891,47124,Magnoliopsida,Plantae,class,50.0,48460/47126/211194/47125,false,false,false,false,true
32142,Antaresia maculosa,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/67532/32137,32137,Antaresia,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/67532,false,false,false,false,true
3901,Numenius phaeopus,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3894,3901,Numenius phaeopus,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3894,true,false,false,true,false
46272,Glaucomys volans,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339576/46265,46272,Glaucomys volans,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339576/46265,true,false,false,true,false
4994,Ardeola ralloides,Aves,species,10.0,48460/1/2/355675/3/67566/4929/597395/4989,4994,Ardeola ralloides,Aves,species,10.0,48460/1/2/355675/3/67566/4929/597395/4989,true,false,false,true,false
50406,Culcita novaeguineae,Animalia,species,10.0,48460/1/47549/481959/47668/533710/49501/49502/50417,50417,Culcita,Animalia,genus,20.0,48460/1/47549/481959/47668/533710/49501/49502,false,false,false,false,true
4308,Phalacrocorax brasilianus,Aves,species,10.0,48460/1/2/355675/3/71268/4262/4263,4263,Phalacrocorax,Aves,genus,20.0,48460/1/2/355675/3/71268/4262,false,false,false,false,true
136699,Echinaster luzonicus,Animalia,species,10.0,48460/1/47549/481959/47668/533709/47667/47666/117445,129554,Fromia milleporella,Animalia,species,10.0,48460/1/47549/481959/47668/533710/49501/117292/119440,true,false,true,false,false
515948,Crotalus molossus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
475028,Porphyrio porphyrio,Aves,species,10.0,48460/1/2/355675/3/4/154/502,474332,Porphyrio poliocephalus,Aves,species,10.0,48460/1/2/355675/3/4/154/502,true,false,true,false,false
285294,Eucnide lobata,Plantae,species,10.0,48460/47126/211194/47125/47124/47195/53922/72128,81986,Eucnide bartonioides,Plantae,species,10.0,48460/47126/211194/47125/47124/47195/53922/72128,true,false,true,false,false
236841,Lichanura orcutti,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/32080/797543/32184,32184,Lichanura,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/32080/797543,false,false,false,false,true
542244,Anasterias antarctica,Animalia,species,10.0,48460/1/47549/481959/47668/533697/47672/47671/247113,47668,Asteroidea,Animalia,class,50.0,48460/1/47549/481959,false,false,false,false,true
106446,Naja annulifera,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,106446,Naja annulifera,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,true,false,false,true,false
201282,Gallinula chloropus,Aves,species,10.0,48460/1/2/355675/3/4/154/356,201282,Gallinula chloropus,Aves,species,10.0,48460/1/2/355675/3/4/154/356,true,false,false,true,false
106451,Naja sumatrana,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,106451,Naja sumatrana,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,true,false,false,true,false
106447,Naja kaouthia,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,106447,Naja kaouthia,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,true,false,false,true,false
67642,Pantherophis spiloides,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190,59649,Pantherophis,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/26504/797520,false,false,false,false,true
30830,Bothrocophias microphthalmus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30828,30767,Bothrops,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,true,false,false
39659,Chelonia mydas,Reptilia,species,10.0,48460/1/2/355675/26036/39532/372234/39657/797541/39658,39659,Chelonia mydas,Reptilia,species,10.0,48460/1/2/355675/26036/39532/372234/39657/797541/39658,true,false,false,true,false
148716,Pyrrhogyra otolais,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/134159/207891/148728,148716,Pyrrhogyra otolais,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/134159/207891/148728,true,false,false,true,false
106451,Naja sumatrana,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,106451,Naja sumatrana,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/30475,true,false,false,true,false
32082,Corallus hortulanus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/32080/797534/32081,32084,Corallus hortulanus enydris,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/32080/797534/32081/32082,true,true,false,false,false
28327,Thrasops jacksonii,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/28326,85553,Serpentes,Reptilia,suborder,37.0,48460/1/2/355675/26036/26172,false,false,false,false,true
19349,Myiopsitta monachus,Aves,species,10.0,48460/1/2/355675/3/18874/18875/19348,19349,Myiopsitta monachus,Aves,species,10.0,48460/1/2/355675/3/18874/18875/19348,true,false,false,true,false
19079,Agapornis roseicollis,Aves,species,10.0,48460/1/2/355675/3/18874/367704/19070,19079,Agapornis roseicollis,Aves,species,10.0,48460/1/2/355675/3/18874/367704/19070,true,false,false,true,false
7036,Melanitta perspicillata,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7031,7032,Melanitta fusca,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7031,true,false,true,false,false
42051,Canis latrans,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848324/41573/42043/42044,42051,Canis latrans,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848324/41573/42043/42044,true,false,false,true,false
47850,Quercus agrifolia,Plantae,species,10.0,48460/47126/211194/47125/47124/47853/47852/47851/861029/861036,47850,Quercus agrifolia,Plantae,species,10.0,48460/47126/211194/47125/47124/47853/47852/47851/861029/861036,true,false,false,true,false
120479,Anser anser domesticus,Aves,variety,5.0,48460/1/2/355675/3/6888/6912/7006/7018,120479,Anser anser domesticus,Aves,variety,5.0,48460/1/2/355675/3/6888/6912/7006/7018,true,false,false,true,false
7018,Anser anser,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7006,7018,Anser anser,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7006,true,false,false,true,false
77709,Leptosyne gigantea,Plantae,species,10.0,48460/47126/211194/47125/47124/47605/47604/632790/568277/72215,77709,Leptosyne gigantea,Plantae,species,10.0,48460/47126/211194/47125/47124/47605/47604/632790/568277/72215,true,false,false,true,false
30798,Bothrops asper,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30767,85553,Serpentes,Reptilia,suborder,37.0,48460/1/2/355675/26036/26172,false,false,false,false,true
26725,Ambystoma jeffersonianum,Amphibia,species,10.0,48460/1/2/355675/20978/26718/26720/26721,26718,Caudata,Amphibia,order,40.0,48460/1/2/355675/20978,false,false,false,false,true
67642,Pantherophis spiloides,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190,59644,Pantherophis alleghaniensis,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190,true,false,true,false,false
14591,Pycnonotus jocosus,Aves,species,10.0,48460/1/2/355675/3/7251/14556/14587,14591,Pycnonotus jocosus,Aves,species,10.0,48460/1/2/355675/3/7251/14556/14587,true,false,false,true,false
30798,Bothrops asper,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30767,30798,Bothrops asper,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30767,true,false,false,true,false
27135,Plethodon,Amphibia,genus,20.0,48460/1/2/355675/20978/26718/26909/787551,27186,Plethodon cinereus,Amphibia,species,10.0,48460/1/2/355675/20978/26718/26909/787551/27135,true,true,false,false,false
19893,Strix varia,Aves,species,10.0,48460/1/2/355675/3/19350/19728/19885,19893,Strix varia,Aves,species,10.0,48460/1/2/355675/3/19350/19728/19885,true,false,false,true,false
19893,Strix varia,Aves,species,10.0,48460/1/2/355675/3/19350/19728/19885,19893,Strix varia,Aves,species,10.0,48460/1/2/355675/3/19350/19728/19885,true,false,false,true,false
16787,Tyrannus melancholicus,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16768,16768,Tyrannus,Aves,genus,20.0,48460/1/2/355675/3/7251/15984,false,false,false,false,true
47434,Poaceae,Plantae,family,30.0,48460/47126/211194/47125/47163/47162,47434,Poaceae,Plantae,family,30.0,48460/47126/211194/47125/47163/47162,false,false,false,true,false
78264,Opuntia engelmannii,Plantae,species,10.0,48460/47126/211194/47125/47124/47366/47903/461783/871622/47902,78264,Opuntia engelmannii,Plantae,species,10.0,48460/47126/211194/47125/47124/47366/47903/461783/871622/47902,true,false,false,true,false
482,Fulica atra,Aves,species,10.0,48460/1/2/355675/3/4/154/472,482,Fulica atra,Aves,species,10.0,48460/1/2/355675/3/4/154/472,true,false,false,true,false
4857,Vanellus vanellus,Aves,species,10.0,48460/1/2/355675/3/67561/4783/4853,4857,Vanellus vanellus,Aves,species,10.0,48460/1/2/355675/3/67561/4783/4853,true,false,false,true,false
46217,Tamias striatus,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/339572/209650/520586,46217,Tamias striatus,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/339572/209650/520586,true,false,false,true,false
42223,Odocoileus virginianus,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848324/152870/424850/42158/846185/846324/42219,40151,Mammalia,Mammalia,class,50.0,48460/1/2/355675,false,false,false,false,true
3836,Calidris,Aves,genus,20.0,48460/1/2/355675/3/67561/3835,3857,Calidris alpina,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3836,true,true,false,false,false
46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,201564,Sciurus carolinensis leucotis,Mammalia,subspecies,5.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994/46017,true,true,false,false,false
9744,Agelaius phoeniceus,Aves,species,10.0,48460/1/2/355675/3/7251/11989/9740,9744,Agelaius phoeniceus,Aves,species,10.0,48460/1/2/355675/3/7251/11989/9740,true,false,false,true,false
46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,true,false,false,true,false
46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,true,false,false,true,false
46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,true,false,false,true,false
46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,true,false,false,true,false
7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,true,false,false,true,false
46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,46017,Sciurus carolinensis,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848323/43698/129411/45933/332614/339575/45994,true,false,false,true,false
14823,Sitta canadensis,Aves,species,10.0,48460/1/2/355675/3/7251/14799/14800,14823,Sitta canadensis,Aves,species,10.0,48460/1/2/355675/3/7251/14799/14800,true,false,false,true,false
18358,Picus viridis,Aves,species,10.0,48460/1/2/355675/3/17550/17599/18299,18358,Picus viridis,Aves,species,10.0,48460/1/2/355675/3/17550/17599/18299,true,false,false,true,false
39814,Terrapene carolina,Reptilia,species,10.0,48460/1/2/355675/26036/39532/39760/797516/39806,50001,Terrapene carolina carolina,Reptilia,subspecies,5.0,48460/1/2/355675/26036/39532/39760/797516/39806/39814,true,true,false,false,false
7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,true,false,false,true,false
7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,true,false,false,true,false
19765,Megascops asio,Aves,species,10.0,48460/1/2/355675/3/19350/19728/19729,19765,Megascops asio,Aves,species,10.0,48460/1/2/355675/3/19350/19728/19729,true,false,false,true,false
7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,7046,Aythya fuligula,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7043,true,false,false,true,false
3978,Actitis hypoleucos,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3977,3978,Actitis hypoleucos,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3977,true,false,false,true,false
18911,Psittacula krameri,Aves,species,10.0,48460/1/2/355675/3/18874/367704/18899,18911,Psittacula krameri,Aves,species,10.0,48460/1/2/355675/3/18874/367704/18899,true,false,false,true,false
19349,Myiopsitta monachus,Aves,species,10.0,48460/1/2/355675/3/18874/18875/19348,18911,Psittacula krameri,Aves,species,10.0,48460/1/2/355675/3/18874/367704/18899,true,false,true,false,false
27678,Boiga multomaculata,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/27622,27678,Boiga multomaculata,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/27622,true,false,false,true,false
121931,Picea rubens,Plantae,species,10.0,48460/47126/211194/136329/47375/47562/63573,121931,Picea rubens,Plantae,species,10.0,48460/47126/211194/136329/47375/47562/63573,true,false,false,true,false
258226,Siderone galanthis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/128814/202102/247837,47224,Papilionoidea,Insecta,superfamily,33.0,48460/1/47120/372739/47158/184884/47157,false,false,false,false,true
